time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20171026T165657,56.32,1500,1500,56.33,1500,1500
20171026T165658,56.32,1500,1500,56.33,1800,1800
20171026T165659,56.32,600,600,56.33,1100,1100
20171026T165701,56.32,500,500,56.33,1200,1200
20171026T165702,56.32,300,300,56.33,1300,1300
20171026T165703,56.32,200,200,56.33,1500,1500
20171026T165705,56.32,300,300,56.33,1100,1100
20171026T165708,56.32,300,300,56.33,1200,1200
20171026T165712,56.32,600,600,56.33,1100,1100
20171026T165715,56.32,1600,1600,56.33,1000,1000
20171026T165716,56.32,400,400,56.33,1100,1100
20171026T165717,56.32,400,400,56.33,1300,1300
20171026T165718,56.32,400,400,56.33,1500,1500
20171026T165719,56.32,400,400,56.33,1400,1400
20171026T165721,56.31,600,600,56.33,900,900
20171026T165722,56.31,500,500,56.33,900,900
20171026T165723,56.29,600,600,56.3,500,500
20171026T165724,56.29,400,400,56.3,700,700
20171026T165726,56.29,300,300,56.3,900,900
20171026T165727,56.29,300,300,56.3,1200,1200
20171026T165727,56.3,1100,1100,56.31,500,500
20171026T165728,56.29,700,700,56.31,800,800
20171026T165730,56.29,600,600,56.3,100,100
20171026T165731,56.29,700,700,56.3,100,100
20171026T165736,56.29,800,800,56.3,100,100
20171026T165738,56.3,700,700,56.31,400,400
20171026T165739,56.3,700,700,56.31,300,300
20171026T165740,56.3,900,900,56.31,200,200
20171026T165741,56.31,500,500,56.32,400,400
20171026T165742,56.31,1000,1000,56.32,400,400
20171026T165744,56.31,1500,1500,56.32,200,200
20171026T165745,56.32,500,500,56.33,700,700
20171026T165745,56.31,1400,1400,56.33,800,800
20171026T165746,56.31,1600,1600,56.32,200,200
20171026T165747,56.31,900,900,56.32,500,500
20171026T165750,56.31,900,900,56.32,300,300
20171026T165752,56.31,900,900,56.32,200,200
20171026T165756,56.31,1200,1200,56.33,900,900
20171026T165758,56.31,900,900,56.32,300,300
20171026T165801,56.31,800,800,56.32,700,700
20171026T165804,56.31,800,800,56.32,400,400
20171026T165806,56.3,500,500,56.31,400,400
20171026T165807,56.3,700,700,56.31,200,200
20171026T165808,56.32,600,600,56.33,600,600
20171026T165809,56.32,500,500,56.33,700,700
20171026T165811,56.32,700,700,56.33,500,500
20171026T165815,56.32,700,700,56.33,600,600
20171026T165817,56.32,800,800,56.33,700,700
20171026T165820,56.32,1300,1300,56.33,800,800
20171026T165826,56.31,300,300,56.32,900,900
20171026T165827,56.31,500,500,56.32,1000,1000
20171026T165828,56.31,400,400,56.32,1100,1100
20171026T165830,56.3,600,600,56.31,200,200
20171026T165833,56.31,800,800,56.32,700,700
20171026T165836,56.31,800,800,56.32,500,500
20171026T165838,56.32,500,500,56.33,700,700
20171026T165839,56.32,900,900,56.33,700,700
20171026T165841,56.32,1000,1000,56.33,700,700
20171026T165842,56.32,1200,1200,56.33,700,700
20171026T165843,56.31,800,800,56.32,500,500
20171026T165844,56.31,700,700,56.32,100,100
20171026T165845,56.3,700,700,56.32,1000,1000
20171026T165847,56.3,700,700,56.31,100,100
20171026T165848,56.3,700,700,56.31,500,500
20171026T165849,56.3,700,700,56.31,600,600
20171026T165853,56.29,300,300,56.3,1000,1000
20171026T165855,56.28,600,600,56.29,200,200
20171026T165856,56.27,700,700,56.29,600,600
20171026T165857,56.27,900,900,56.28,100,100
20171026T165859,56.27,1100,1100,56.28,500,500
20171026T165900,56.27,600,600,56.28,600,600
20171026T165903,56.28,900,900,56.29,100,100
20171026T165904,56.28,900,900,56.29,200,200
20171026T165906,56.28,900,900,56.29,500,500
20171026T165907,56.28,1100,1100,56.29,500,500
20171026T165909,56.28,1000,1000,56.29,500,500
20171026T165910,56.28,600,600,56.29,500,500
20171026T165917,56.28,600,600,56.29,1000,1000
20171026T165919,56.28,600,600,56.29,1500,1500
20171026T165921,56.28,600,600,56.29,1600,1600
20171026T165925,56.28,600,600,56.29,1800,1800
20171026T165928,56.26,300,300,56.27,800,800
20171026T165930,56.26,1600,1600,56.27,200,200
20171026T165931,56.27,800,800,56.28,800,800
20171026T165932,56.27,900,900,56.28,800,800
20171026T165936,56.27,700,700,56.28,800,800
20171026T165939,56.27,700,700,56.28,900,900
20171026T165940,56.28,1700,1700,56.29,1200,1200
20171026T165941,56.28,900,900,56.29,1200,1200
20171026T165943,56.28,900,900,56.29,900,900
20171026T165944,56.28,700,700,56.29,900,900
20171026T165945,56.28,800,800,56.29,1100,1100
20171026T165949,56.28,800,800,56.29,1000,1000
20171026T165956,56.25,800,800,56.26,400,400
20171026T165957,56.24,1800,1800,56.25,100,100
20171026T165959,56.25,600,600,56.26,200,200
20171026T170000,56.25,600,600,56.26,400,400
20171026T170001,56.25,400,400,56.26,700,700
20171026T170002,56.25,500,500,56.26,800,800
20171026T170004,56.26,900,900,56.27,400,400
20171026T170005,56.26,800,800,56.27,200,200
20171026T170006,56.26,200,200,56.27,700,700
20171026T170007,56.25,500,500,56.26,600,600
20171026T170007,56.25,500,500,56.26,400,400
20171026T170011,56.24,2200,2200,56.26,600,600
20171026T170012,56.24,600,600,56.25,500,500
20171026T170013,56.24,900,900,56.25,100,100
20171026T170014,56.25,500,500,56.26,400,400
20171026T170015,56.25,600,600,56.26,300,300
20171026T170017,56.26,300,300,56.27,600,600
20171026T170018,56.26,300,300,56.27,400,400
20171026T170020,56.26,600,600,56.27,400,400
20171026T170021,56.26,800,800,56.27,400,400
20171026T170022,56.26,400,400,56.27,500,500
20171026T170023,56.26,300,300,56.27,800,800
20171026T170025,56.26,400,400,56.27,800,800
20171026T170025,56.27,400,400,56.28,500,500
20171026T170026,56.28,500,500,56.29,500,500
20171026T170027,56.28,600,600,56.29,400,400
20171026T170028,56.3,100,100,56.31,500,500
20171026T170029,56.3,400,400,56.31,700,700
20171026T170031,56.3,500,500,56.31,400,400
20171026T170031,56.31,100,100,56.32,600,600
20171026T170032,56.3,800,800,56.31,100,100
20171026T170033,56.3,600,600,56.31,600,600
20171026T170034,56.31,300,300,56.32,500,500
20171026T170036,56.32,400,400,56.33,700,700
20171026T170036,56.32,400,400,56.33,900,900
20171026T170036,56.3,600,600,56.31,500,500
20171026T170036,56.3,300,300,56.31,600,600
20171026T170037,56.29,4900,4900,56.31,500,500
20171026T170038,56.29,4800,4800,56.3,200,200
20171026T170039,56.29,4500,4500,56.3,900,900
20171026T170041,56.29,4500,4500,56.3,800,800
20171026T170043,56.28,300,300,56.29,1300,1300
20171026T170045,56.29,500,500,56.3,700,700
20171026T170046,56.29,300,300,56.3,600,600
20171026T170047,56.28,600,600,56.3,1000,1000
20171026T170048,56.28,600,600,56.3,800,800
20171026T170051,56.28,300,300,56.29,1200,1200
20171026T170052,56.28,300,300,56.29,1500,1500
20171026T170053,56.27,500,500,56.28,400,400
20171026T170054,56.27,400,400,56.28,1000,1000
20171026T170056,56.27,800,800,56.29,500,500
20171026T170057,56.28,300,300,56.29,600,600
20171026T170058,56.28,200,200,56.29,600,600
20171026T170059,56.29,200,200,56.3,800,800
20171026T170101,56.29,200,200,56.3,700,700
20171026T170105,56.28,1100,1100,56.29,600,600
20171026T170106,56.28,1000,1000,56.29,700,700
20171026T170108,56.27,300,300,56.28,1500,1500
20171026T170108,56.27,200,200,56.28,1400,1400
20171026T170110,56.27,700,700,56.28,100,100
20171026T170111,56.28,200,200,56.29,700,700
20171026T170113,56.28,700,700,56.29,300,300
20171026T170115,56.28,700,700,56.29,200,200
20171026T170116,56.28,300,300,56.29,600,600
20171026T170119,56.27,300,300,56.28,1200,1200
20171026T170120,56.28,300,300,56.29,1000,1000
20171026T170122,56.28,600,600,56.29,800,800
20171026T170124,56.28,300,300,56.29,1100,1100
20171026T170127,56.28,200,200,56.29,1100,1100
20171026T170128,56.28,300,300,56.29,1100,1100
20171026T170130,56.28,300,300,56.29,1300,1300
20171026T170131,56.28,300,300,56.29,1500,1500
20171026T170133,56.28,2000,2000,56.29,1100,1100
20171026T170135,56.28,2000,2000,56.29,1200,1200
20171026T170139,56.28,1900,1900,56.29,1000,1000
20171026T170141,56.28,2000,2000,56.29,1200,1200
20171026T170142,56.27,400,400,56.28,700,700
20171026T170144,56.27,400,400,56.28,800,800
20171026T170150,56.25,1200,1200,56.26,400,400
20171026T170151,56.25,1200,1200,56.26,500,500
20171026T170153,56.25,1200,1200,56.26,1100,1100
20171026T170154,56.25,1100,1100,56.26,1600,1600
20171026T170157,56.24,1200,1200,56.25,1000,1000
20171026T170159,56.25,200,200,56.26,1100,1100
20171026T170200,56.25,300,300,56.26,1500,1500
20171026T170201,56.25,400,400,56.26,1300,1300
20171026T170202,56.25,600,600,56.26,1500,1500
20171026T170203,56.25,2000,2000,56.26,1100,1100
20171026T170206,56.25,2000,2000,56.26,1300,1300
20171026T170207,56.25,2000,2000,56.26,1100,1100
20171026T170209,56.25,1800,1800,56.26,1100,1100
20171026T170212,56.25,1800,1800,56.26,1000,1000
20171026T170214,56.25,1800,1800,56.26,1100,1100
20171026T170216,56.25,200,200,56.25,1000,1000
20171026T170216,56.25,200,200,56.25,100,100
20171026T170218,56.25,900,900,56.26,1300,1300
20171026T170220,56.25,900,900,56.26,900,900
20171026T170221,56.25,1100,1100,56.26,800,800
20171026T170222,56.26,1400,1400,56.27,400,400
20171026T170223,56.27,1100,1100,56.28,600,600
20171026T170224,56.27,500,500,56.28,800,800
20171026T170226,56.27,700,700,56.28,700,700
20171026T170227,56.27,700,700,56.28,800,800
20171026T170228,56.27,700,700,56.28,700,700
20171026T170231,56.27,600,600,56.28,800,800
20171026T170235,56.27,600,600,56.28,900,900
20171026T170237,56.26,600,600,56.27,1100,1100
20171026T170238,56.26,2000,2000,56.27,100,100
20171026T170239,56.26,2000,2000,56.28,1800,1800
20171026T170241,56.26,2000,2000,56.28,1700,1700
20171026T170242,56.26,2200,2200,56.27,700,700
20171026T170244,56.26,1700,1700,56.27,400,400
20171026T170246,56.26,1700,1700,56.27,1400,1400
20171026T170247,56.26,1700,1700,56.27,1100,1100
20171026T170251,56.26,1700,1700,56.27,1300,1300
20171026T170252,56.26,900,900,56.27,800,800
20171026T170253,56.26,900,900,56.27,300,300
20171026T170254,56.26,900,900,56.27,400,400
20171026T170255,56.26,900,900,56.27,500,500
20171026T170256,56.26,1100,1100,56.27,600,600
20171026T170258,56.26,1100,1100,56.27,800,800
20171026T170301,56.26,800,800,56.27,1000,1000
20171026T170302,56.26,700,700,56.27,1200,1200
20171026T170303,56.25,500,500,56.26,700,700
20171026T170304,56.25,400,400,56.26,800,800
20171026T170305,56.26,300,300,56.27,900,900
20171026T170306,56.26,800,800,56.27,300,300
20171026T170307,56.27,300,300,56.28,700,700
20171026T170308,56.27,200,200,56.28,1300,1300
20171026T170309,56.27,200,200,56.28,1000,1000
20171026T170311,56.27,300,300,56.28,900,900
20171026T170312,56.27,500,500,56.28,1800,1800
20171026T170313,56.27,1100,1100,56.28,900,900
20171026T170315,56.27,1100,1100,56.28,1200,1200
20171026T170317,56.27,900,900,56.28,1200,1200
20171026T170319,56.27,1200,1200,56.29,1000,1000
20171026T170320,56.28,500,500,56.29,700,700
20171026T170320,56.28,600,600,56.29,500,500
20171026T170321,56.28,700,700,56.29,500,500
20171026T170323,56.28,600,600,56.29,900,900
20171026T170324,56.28,600,600,56.29,600,600
20171026T170325,56.28,600,600,56.29,900,900
20171026T170327,56.29,500,500,56.3,1200,1200
20171026T170327,56.29,100,100,56.3,1200,1200
20171026T170327,56.28,1000,1000,56.3,1100,1100
20171026T170330,56.28,900,900,56.3,1100,1100
20171026T170331,56.27,1200,1200,56.28,1500,1500
20171026T170331,56.27,1400,1400,56.28,1000,1000
20171026T170332,56.28,400,400,56.29,500,500
20171026T170335,56.29,400,400,56.3,1000,1000
20171026T170336,56.29,500,500,56.3,1000,1000
20171026T170337,56.29,700,700,56.3,1000,1000
20171026T170340,56.29,600,600,56.3,1000,1000
20171026T170406,56.29,700,700,56.3,1000,1000
20171026T170408,56.29,600,600,56.3,1000,1000
20171026T170409,56.3,600,600,56.31,600,600
20171026T170411,56.31,800,800,56.32,500,500
20171026T170412,56.33,400,400,56.34,1000,1000
20171026T170413,56.32,600,600,56.33,1700,1700
20171026T170415,56.31,500,500,56.32,900,900
20171026T170415,56.31,200,200,56.32,600,600
20171026T170416,56.31,200,200,56.32,900,900
20171026T170417,56.31,300,300,56.32,900,900
20171026T170419,56.31,600,600,56.32,300,300
20171026T170422,56.31,300,300,56.32,700,700
20171026T170423,56.31,300,300,56.32,900,900
20171026T170425,56.31,200,200,56.32,1000,1000
20171026T170429,56.31,400,400,56.32,800,800
20171026T170430,56.3,1100,1100,56.31,1900,1900
20171026T170431,56.3,800,800,56.31,2000,2000
20171026T170433,56.3,800,800,56.31,2200,2200
20171026T170435,56.3,700,700,56.31,2200,2200
20171026T170436,56.3,500,500,56.31,1800,1800
20171026T170437,56.3,1500,1500,56.31,1200,1200
20171026T170441,56.3,1500,1500,56.31,1300,1300
20171026T170444,56.3,1500,1500,56.31,1400,1400
20171026T170446,56.3,1200,1200,56.31,1800,1800
20171026T170448,56.29,400,400,56.3,400,400
20171026T170448,56.29,400,400,56.3,800,800
20171026T170449,56.29,600,600,56.3,800,800
20171026T170450,56.29,400,400,56.3,1000,1000
20171026T170452,56.29,500,500,56.3,900,900
20171026T170453,56.29,600,600,56.3,700,700
20171026T170455,56.29,500,500,56.3,1100,1100
20171026T170457,56.29,600,600,56.3,1100,1100
20171026T170458,56.28,300,300,56.29,500,500
20171026T170500,56.28,600,600,56.29,300,300
20171026T170501,56.29,200,200,56.3,1400,1400
20171026T170501,56.29,200,200,56.3,1500,1500
20171026T170502,56.29,1100,1100,56.3,1600,1600
20171026T170504,56.29,1100,1100,56.3,1200,1200
20171026T170505,56.29,1300,1300,56.3,1000,1000
20171026T170506,56.3,1200,1200,56.31,1000,1000
20171026T170507,56.31,400,400,56.32,800,800
20171026T170508,56.31,700,700,56.32,200,200
20171026T170511,56.31,600,600,56.32,700,700
20171026T170512,56.32,500,500,56.33,700,700
20171026T170513,56.32,800,800,56.33,500,500
20171026T170514,56.32,800,800,56.33,700,700
20171026T170516,56.33,300,300,56.34,800,800
20171026T170517,56.33,700,700,56.34,600,600
20171026T170518,56.33,600,600,56.34,600,600
20171026T170522,56.33,700,700,56.34,600,600
20171026T170526,56.33,500,500,56.34,600,600
20171026T170527,56.34,900,900,56.35,200,200
20171026T170529,56.35,400,400,56.36,700,700
20171026T170530,56.35,400,400,56.36,600,600
20171026T170531,56.35,300,300,56.36,700,700
20171026T170532,56.35,500,500,56.36,500,500
20171026T170534,56.36,500,500,56.37,600,600
20171026T170535,56.37,500,500,56.38,500,500
20171026T170537,56.38,600,600,56.39,600,600
20171026T170538,56.38,500,500,56.39,600,600
20171026T170539,56.38,600,600,56.39,500,500
20171026T170541,56.38,800,800,56.39,400,400
20171026T170542,56.39,200,200,56.4,5800,5800
20171026T170543,56.38,2500,2500,56.39,1000,1000
20171026T170544,56.38,2100,2100,56.39,900,900
20171026T170545,56.39,200,200,56.4,5800,5800
20171026T170546,56.38,1900,1900,56.39,200,200
20171026T170547,56.38,1800,1800,56.39,600,600
20171026T170548,56.38,2200,2200,56.39,100,100
20171026T170549,56.38,2000,2000,56.39,200,200
20171026T170550,56.38,1700,1700,56.39,1700,1700
20171026T170552,56.38,1700,1700,56.39,1800,1800
20171026T170553,56.38,1700,1700,56.39,1600,1600
20171026T170556,56.37,700,700,56.38,1400,1400
20171026T170557,56.37,800,800,56.38,700,700
20171026T170557,56.37,700,700,56.38,400,400
20171026T170559,56.37,500,500,56.38,400,400
20171026T170600,56.37,500,500,56.38,700,700
20171026T170601,56.37,500,500,56.38,800,800
20171026T170603,56.37,500,500,56.38,900,900
20171026T170605,56.37,500,500,56.38,800,800
20171026T170607,56.37,600,600,56.38,700,700
20171026T170609,56.37,600,600,56.38,500,500
20171026T170612,56.37,700,700,56.38,600,600
20171026T170613,56.37,600,600,56.38,600,600
20171026T170614,56.37,1900,1900,56.38,600,600
20171026T170615,56.37,1800,1800,56.38,1700,1700
20171026T170616,56.37,1800,1800,56.38,1800,1800
20171026T170617,56.35,200,200,56.36,900,900
20171026T170618,56.35,300,300,56.36,1000,1000
20171026T170619,56.34,700,700,56.35,700,700
20171026T170620,56.34,700,700,56.35,200,200
20171026T170622,56.34,500,500,56.35,700,700
20171026T170625,56.34,500,500,56.35,800,800
20171026T170625,56.35,200,200,56.36,800,800
20171026T170626,56.35,500,500,56.36,500,500
20171026T170628,56.35,400,400,56.36,1300,1300
20171026T170628,56.34,400,400,56.35,1000,1000
20171026T170629,56.34,300,300,56.35,800,800
20171026T170630,56.34,300,300,56.35,900,900
20171026T170632,56.34,400,400,56.35,800,800
20171026T170634,56.35,200,200,56.36,1300,1300
20171026T170636,56.35,300,300,56.36,1600,1600
20171026T170637,56.35,600,600,56.36,900,900
20171026T170641,56.35,500,500,56.36,1200,1200
20171026T170642,56.35,600,600,56.36,700,700
20171026T170643,56.35,600,600,56.36,300,300
20171026T170645,56.35,600,600,56.36,500,500
20171026T170645,56.35,200,200,56.35,300,300
20171026T170646,56.35,800,800,56.36,500,500
20171026T170648,56.35,600,600,56.36,600,600
20171026T170649,56.35,600,600,56.36,300,300
20171026T170651,56.35,800,800,56.36,200,200
20171026T170652,56.35,800,800,56.36,500,500
20171026T170654,56.36,1000,1000,56.37,400,400
20171026T170656,56.36,1100,1100,56.37,400,400
20171026T170657,56.36,700,700,56.37,800,800
20171026T170658,56.36,900,900,56.37,600,600
20171026T170700,56.36,800,800,56.37,600,600
20171026T170701,56.36,800,800,56.37,800,800
20171026T170703,56.36,800,800,56.37,900,900
20171026T170705,56.38,500,500,56.39,700,700
20171026T170705,56.38,400,400,56.39,700,700
20171026T170706,56.38,300,300,56.39,600,600
20171026T170708,56.38,400,400,56.39,800,800
20171026T170709,56.38,500,500,56.39,800,800
20171026T170711,56.38,800,800,56.39,500,500
20171026T170712,56.38,700,700,56.39,500,500
20171026T170714,56.38,1800,1800,56.39,100,100
20171026T170714,56.39,200,200,56.4,5700,5700
20171026T170715,56.38,1500,1500,56.4,5600,5600
20171026T170716,56.38,1500,1500,56.4,5700,5700
20171026T170718,56.38,1800,1800,56.39,100,100
20171026T170719,56.38,1800,1800,56.4,5600,5600
20171026T170720,56.38,1700,1700,56.4,5700,5700
20171026T170721,56.38,1400,1400,56.39,500,500
20171026T170722,56.41,100,100,56.42,1700,1700
20171026T170722,56.43,500,500,56.44,1000,1000
20171026T170723,56.41,1300,1300,56.42,400,400
20171026T170723,56.43,400,400,56.44,1600,1600
20171026T170723,56.43,300,300,56.44,1600,1600
20171026T170724,56.43,600,600,56.44,1000,1000
20171026T170725,56.43,400,400,56.44,1000,1000
20171026T170726,56.43,400,400,56.44,800,800
20171026T170728,56.43,400,400,56.44,500,500
20171026T170731,56.44,300,300,56.45,800,800
20171026T170732,56.44,100,100,56.44,1000,1000
20171026T170732,56.44,500,500,56.45,800,800
20171026T170733,56.45,500,500,56.46,500,500
20171026T170736,56.46,500,500,56.47,900,900
20171026T170736,56.46,400,400,56.47,1300,1300
20171026T170737,56.46,400,400,56.47,900,900
20171026T170737,56.45,600,600,56.46,1000,1000
20171026T170738,56.45,300,300,56.46,1100,1100
20171026T170739,56.44,300,300,56.45,900,900
20171026T170739,56.43,500,500,56.44,800,800
20171026T170739,56.42,500,500,56.43,600,600
20171026T170740,56.42,100,100,56.43,500,500
20171026T170741,56.41,1200,1200,56.42,800,800
20171026T170743,56.41,1200,1200,56.42,500,500
20171026T170746,56.42,700,700,56.43,500,500
20171026T170748,56.42,700,700,56.43,300,300
20171026T170750,56.42,700,700,56.43,400,400
20171026T170753,56.41,1000,1000,56.42,800,800
20171026T170754,56.41,1200,1200,56.42,300,300
20171026T170756,56.41,1200,1200,56.43,800,800
20171026T170757,56.41,1200,1200,56.43,700,700
20171026T170802,56.42,300,300,56.43,500,500
20171026T170804,56.42,400,400,56.43,600,600
20171026T170805,56.42,1200,1200,56.43,200,200
20171026T170808,56.42,1200,1200,56.43,500,500
20171026T170809,56.42,1000,1000,56.43,800,800
20171026T170810,56.41,2100,2100,56.42,1200,1200
20171026T170812,56.41,2200,2200,56.42,800,800
20171026T170815,56.41,2100,2100,56.42,400,400
20171026T170819,56.41,2800,2800,56.42,100,100
20171026T170820,56.41,2300,2300,56.43,700,700
20171026T170824,56.42,700,700,56.43,400,400
20171026T170825,56.41,2000,2000,56.42,200,200
