日期,新建商品住宅销售价格指数(上月=100),城市,类别123,类别0123,date,销售价格变动,hp
2009年10月,101.4,南宁,2,2,2009-10-01,0.014000000000000012,1.3998460169698073
2009年9月,101.4,南宁,2,2,2009-09-01,0.014000000000000012,1.380518754408094
2009年8月,101.1,南宁,2,2,2009-08-01,0.010999999999999899,1.361458337680566
2009年7月,100.5,南宁,2,2,2009-07-01,0.004999999999999893,1.3466452400401248
2009年6月,100.3,南宁,2,2,2009-06-01,0.0029999999999998916,1.3399455124777362
2009年5月,100.0,南宁,2,2,2009-05-01,0.0,1.3359376993795975
2009年4月,100.0,南宁,2,2,2009-04-01,0.0,1.3359376993795975
2009年3月,100.0,南宁,2,2,2009-03-01,0.0,1.3359376993795975
2009年2月,99.5,南宁,2,2,2009-02-01,-0.0050000000000000044,1.3359376993795975
2009年1月,99.5,南宁,2,2,2009-01-01,-0.0050000000000000044,1.3426509541503493
2008年12月,98.1,南宁,2,2,2008-12-01,-0.019000000000000017,1.3493979438696977
2008年11月,99.3,南宁,2,2,2008-11-01,-0.007000000000000006,1.3755330722423014
2008年10月,99.5,南宁,2,2,2008-10-01,-0.0050000000000000044,1.3852296800023176
2008年9月,100.3,南宁,2,2,2008-09-01,0.0029999999999998916,1.3921906331681584
2008年8月,99.9,南宁,2,2,2008-08-01,-0.0009999999999998899,1.3880265535076357
2008年7月,99.9,南宁,2,2,2008-07-01,-0.0009999999999998899,1.3894159694771127
2008年6月,100.9,南宁,2,2,2008-06-01,0.009000000000000119,1.3908067762533658
2008年5月,100.5,南宁,2,2,2008-05-01,0.004999999999999893,1.378401165761512
2008年4月,100.2,南宁,2,2,2008-04-01,0.0020000000000000018,1.3715434485189175
2008年3月,99.6,南宁,2,2,2008-03-01,-0.0040000000000000036,1.3688058368452272
2008年2月,100.1,南宁,2,2,2008-02-01,0.0009999999999998899,1.3743030490413928
2008年1月,101.2,南宁,2,2,2008-01-01,0.01200000000000001,1.3729301189224705
2007年12月,99.8,南宁,2,2,2007-12-01,-0.0020000000000000018,1.3566503151407812
2007年11月,100.1,南宁,2,2,2007-11-01,0.0009999999999998899,1.3593690532472757
2007年10月,102.7,南宁,2,2,2007-10-01,0.027000000000000135,1.3580110422050709
2007年9月,103.4,南宁,2,2,2007-09-01,0.03400000000000003,1.322308707113019
2007年8月,102.2,南宁,2,2,2007-08-01,0.02200000000000002,1.2788285368597863
2007年7月,102.5,南宁,2,2,2007-07-01,0.02499999999999991,1.251299938218969
2007年6月,101.7,南宁,2,2,2007-06-01,0.017000000000000126,1.2207804275307015
2007年5月,102.1,南宁,2,2,2007-05-01,0.020999999999999908,1.2003740683684379
2007年4月,101.2,南宁,2,2,2007-04-01,0.01200000000000001,1.1756846898809383
2007年3月,102.4,南宁,2,2,2007-03-01,0.02400000000000002,1.1617437647044846
2007年2月,102.3,南宁,2,2,2007-02-01,0.02299999999999991,1.1345153952192233
2007年1月,100.8,南宁,2,2,2007-01-01,0.008000000000000007,1.109008206470404
2006年12月,100.7,南宁,2,2,2006-12-01,0.007000000000000117,1.1002065540380992
2006年11月,100.9,南宁,2,2,2006-11-01,0.009000000000000119,1.0925586435333654
2006年10月,100.0,南宁,2,2,2006-10-01,0.0,1.0828133236207782
2006年9月,100.4,南宁,2,2,2006-09-01,0.0040000000000000036,1.0828133236207782
2006年8月,100.2,南宁,2,2,2006-08-01,0.0020000000000000018,1.078499326315516
2006年7月,101.0,南宁,2,2,2006-07-01,0.010000000000000009,1.0763466330494171
2006年6月,101.6,南宁,2,2,2006-06-01,0.016000000000000014,1.0656897356924921
2006年5月,101.1,南宁,2,2,2006-05-01,0.010999999999999899,1.0489072201697758
2006年4月,100.6,南宁,2,2,2006-04-01,0.006000000000000005,1.037494777616
2006年3月,100.6,南宁,2,2,2006-03-01,0.006000000000000005,1.031306936
2006年2月,101.3,南宁,2,2,2006-02-01,0.0129999999999999,1.025156
2006年1月,101.2,南宁,2,2,2006-01-01,0.01200000000000001,1.012
2019年9月,100.6,南昌,2,2,2019-09-01,0.006000000000000005,2.2008704956437977
2019年8月,100.4,南昌,2,2,2019-08-01,0.0040000000000000036,2.1877440314550674
2019年7月,100.5,南昌,2,2,2019-07-01,0.004999999999999893,2.1790279197759634
2019年6月,100.1,南昌,2,2,2019-06-01,0.0009999999999998899,2.168186984851705
2019年5月,100.5,南昌,2,2,2019-05-01,0.004999999999999893,2.1660209638878176
2019年4月,100.8,南昌,2,2,2019-04-01,0.008000000000000007,2.1552447401868835
2019年3月,100.6,南昌,2,2,2019-03-01,0.006000000000000005,2.1381396232012735
2019年2月,100.1,南昌,2,2,2019-02-01,0.0009999999999998899,2.1253872994048444
2019年1月,100.4,南昌,2,2,2019-01-01,0.0040000000000000036,2.123264035369475
2018年12月,100.5,南昌,2,2,2018-12-01,0.004999999999999893,2.114804816105055
2018年11月,101.3,南昌,2,2,2018-11-01,0.0129999999999999,2.104283399109508
2018年10月,100.4,南昌,2,2,2018-10-01,0.0040000000000000036,2.077278775034065
2018年9月,100.8,南昌,2,2,2018-09-01,0.008000000000000007,2.0690027639781525
2018年8月,101.4,南昌,2,2,2018-08-01,0.014000000000000012,2.052582107121183
2018年7月,101.8,南昌,2,2,2018-07-01,0.018000000000000016,2.0242427091924884
2018年6月,101.6,南昌,2,2,2018-06-01,0.016000000000000014,1.988450598420912
2018年5月,100.7,南昌,2,2,2018-05-01,0.007000000000000117,1.9571364157686142
2018年4月,100.3,南昌,2,2,2018-04-01,0.0029999999999998916,1.9435316939112353
2018年3月,100.6,南昌,2,2,2018-03-01,0.006000000000000005,1.9377185382963464
2018年2月,99.8,南昌,2,2,2018-02-01,-0.0020000000000000018,1.9261615688830482
2018年1月,99.9,南昌,2,2,2018-01-01,-0.0009999999999998899,1.9300216121072629
2017年12月,100.0,南昌,2,2,2017-12-01,0.0,1.9319535656729356
2017年11月,100.6,南昌,2,2,2017-11-01,0.006000000000000005,1.9319535656729356
2017年10月,100.2,南昌,2,2,2017-10-01,0.0020000000000000018,1.9204309797941705
2017年9月,100.3,南昌,2,2,2017-09-01,0.0029999999999998916,1.9165977842257191
2017年8月,100.9,南昌,2,2,2017-08-01,0.009000000000000119,1.91086518865974
2017年7月,100.4,南昌,2,2,2017-07-01,0.0040000000000000036,1.8938208014467195
2017年6月,100.1,南昌,2,2,2017-06-01,0.0009999999999998899,1.886275698652111
2017年5月,101.0,南昌,2,2,2017-05-01,0.010000000000000009,1.8843913073447665
2017年4月,100.7,南昌,2,2,2017-04-01,0.007000000000000117,1.8657339676680855
2017年3月,101.3,南昌,2,2,2017-03-01,0.0129999999999999,1.8527646153605615
2017年2月,100.6,南昌,2,2,2017-02-01,0.006000000000000005,1.8289877742947303
2017年1月,100.0,南昌,2,2,2017-01-01,0.0,1.818079298503708
2016年12月,99.6,南昌,2,2,2016-12-01,-0.0040000000000000036,1.818079298503708
2016年11月,100.3,南昌,2,2,2016-11-01,0.0029999999999998916,1.8253808217908716
2016年10月,101.1,南昌,2,2,2016-10-01,0.010999999999999899,1.8199210586150267
2016年9月,102.4,南昌,2,2,2016-09-01,0.02400000000000002,1.8001197414589782
2016年8月,101.6,南昌,2,2,2016-08-01,0.016000000000000014,1.7579294350185335
2016年7月,101.8,南昌,2,2,2016-07-01,0.018000000000000016,1.7302455069080054
2016年6月,101.2,南昌,2,2,2016-06-01,0.01200000000000001,1.6996517749587479
2016年5月,101.5,南昌,2,2,2016-05-01,0.014999999999999902,1.6794978013426363
2016年4月,101.4,南昌,2,2,2016-04-01,0.014000000000000012,1.6546776367907747
2016年3月,101.5,南昌,2,2,2016-03-01,0.014999999999999902,1.6318319889455373
2016年2月,101.2,南昌,2,2,2016-02-01,0.01200000000000001,1.6077162452665394
2016年1月,100.0,南昌,2,2,2016-01-01,0.0,1.588652416271284
2015年12月,100.7,南昌,2,2,2015-12-01,0.007000000000000117,1.588652416271284
2015年11月,100.4,南昌,2,2,2015-11-01,0.0040000000000000036,1.577609152205843
2015年10月,100.4,南昌,2,2,2015-10-01,0.0040000000000000036,1.5713238567787282
2015年9月,100.4,南昌,2,2,2015-09-01,0.0040000000000000036,1.5650636023692512
2015年8月,100.2,南昌,2,2,2015-08-01,0.0020000000000000018,1.5588282892124017
2015年7月,100.0,南昌,2,2,2015-07-01,0.0,1.555716855501399
2015年6月,100.2,南昌,2,2,2015-06-01,0.0020000000000000018,1.555716855501399
2015年5月,100.2,南昌,2,2,2015-05-01,0.0020000000000000018,1.552611632236925
2015年4月,99.9,南昌,2,2,2015-04-01,-0.0009999999999998899,1.5495126070228793
2015年3月,99.8,南昌,2,2,2015-03-01,-0.0020000000000000018,1.5510636706935728
2015年2月,99.3,南昌,2,2,2015-02-01,-0.007000000000000006,1.5541720147230187
2015年1月,100.0,南昌,2,2,2015-01-01,0.0,1.5651279100936744
2014年12月,99.7,南昌,2,2,2014-12-01,-0.0030000000000000027,1.5651279100936744
2014年11月,99.6,南昌,2,2,2014-11-01,-0.0040000000000000036,1.5698374223607567
2014年10月,98.8,南昌,2,2,2014-10-01,-0.01200000000000001,1.5761419903220448
2014年9月,98.8,南昌,2,2,2014-09-01,-0.01200000000000001,1.5952854153057134
2014年8月,98.6,南昌,2,2,2014-08-01,-0.014000000000000012,1.6146613515240014
2014年7月,99.0,南昌,2,2,2014-07-01,-0.010000000000000009,1.637587577610549
2014年6月,99.5,南昌,2,2,2014-06-01,-0.0050000000000000044,1.6541288662732818
2014年5月,99.8,南昌,2,2,2014-05-01,-0.0020000000000000018,1.662441071631439
2014年4月,100.0,南昌,2,2,2014-04-01,0.0,1.6657726168651694
2014年3月,100.1,南昌,2,2,2014-03-01,0.0009999999999998899,1.6657726168651694
2014年2月,100.3,南昌,2,2,2014-02-01,0.0029999999999998916,1.6641085083568128
2014年1月,100.2,南昌,2,2,2014-01-01,0.0020000000000000018,1.6591311150117776
2013年12月,100.5,南昌,2,2,2013-12-01,0.004999999999999893,1.6558194760596583
2013年11月,100.3,南昌,2,2,2013-11-01,0.0029999999999998916,1.6475815682185657
2013年10月,100.6,南昌,2,2,2013-10-01,0.006000000000000005,1.6426536073963767
2013年9月,100.9,南昌,2,2,2013-09-01,0.009000000000000119,1.6328564685848674
2013年8月,100.7,南昌,2,2,2013-08-01,0.007000000000000117,1.618291842006806
2013年7月,100.5,南昌,2,2,2013-07-01,0.004999999999999893,1.6070425441974239
2013年6月,101.2,南昌,2,2,2013-06-01,0.01200000000000001,1.5990473076591285
2013年5月,101.0,南昌,2,2,2013-05-01,0.010000000000000009,1.5800862723904432
2013年4月,100.8,南昌,2,2,2013-04-01,0.008000000000000007,1.564441853851924
2013年3月,101.7,南昌,2,2,2013-03-01,0.017000000000000126,1.552025648662623
2013年2月,101.6,南昌,2,2,2013-02-01,0.016000000000000014,1.5260822504057254
2013年1月,100.3,南昌,2,2,2013-01-01,0.0029999999999998916,1.5020494590607534
2012年12月,100.6,南昌,2,2,2012-12-01,0.006000000000000005,1.4975567886946695
2012年11月,100.0,南昌,2,2,2012-11-01,0.0,1.4886250384638862
2012年10月,100.2,南昌,2,2,2012-10-01,0.0020000000000000018,1.4886250384638862
2012年9月,100.2,南昌,2,2,2012-09-01,0.0020000000000000018,1.4856537310018825
2012年8月,100.5,南昌,2,2,2012-08-01,0.004999999999999893,1.4826883542932958
2012年7月,100.4,南昌,2,2,2012-07-01,0.0040000000000000036,1.4753117953167123
2012年6月,100.2,南昌,2,2,2012-06-01,0.0020000000000000018,1.4694340590803907
2012年5月,100.2,南昌,2,2,2012-05-01,0.0020000000000000018,1.4665010569664578
2012年4月,99.3,南昌,2,2,2012-04-01,-0.007000000000000006,1.4635739091481614
2012年3月,100.0,南昌,2,2,2012-03-01,0.0,1.4738911471784104
2012年2月,100.0,南昌,2,2,2012-02-01,0.0,1.4738911471784104
2012年1月,99.8,南昌,2,2,2012-01-01,-0.0020000000000000018,1.4738911471784104
2011年12月,99.4,南昌,2,2,2011-12-01,-0.005999999999999894,1.4768448368521145
2011年11月,99.4,南昌,2,2,2011-11-01,-0.005999999999999894,1.4857593932113826
2011年10月,99.7,南昌,2,2,2011-10-01,-0.0030000000000000027,1.4947277597700024
2011年9月,99.9,南昌,2,2,2011-09-01,-0.0009999999999998899,1.499225436078237
2011年8月,100.0,南昌,2,2,2011-08-01,0.0,1.5007261622404775
2011年7月,100.0,南昌,2,2,2011-07-01,0.0,1.5007261622404775
2011年6月,100.3,南昌,2,2,2011-06-01,0.0029999999999998916,1.5007261622404775
2011年5月,100.3,南昌,2,2,2011-05-01,0.0029999999999998916,1.4962374498908053
2011年4月,100.2,南昌,2,2,2011-04-01,0.0020000000000000018,1.4917621634006037
2011年3月,100.0,南昌,2,2,2011-03-01,0.0,1.4887845942121793
2011年2月,101.0,南昌,2,2,2011-02-01,0.010000000000000009,1.4887845942121793
2011年1月,101.9,南昌,2,2,2011-01-01,0.019000000000000128,1.474044152685326
2010年12月,100.4,南昌,2,2,2010-12-01,0.0040000000000000036,1.4465595217716642
2010年11月,101.9,南昌,2,2,2010-11-01,0.019000000000000128,1.4407963364259604
2010年10月,101.5,南昌,2,2,2010-10-01,0.014999999999999902,1.41393163535423
2010年9月,101.2,南昌,2,2,2010-09-01,0.01200000000000001,1.3930360939450543
2010年8月,100.1,南昌,2,2,2010-08-01,0.0009999999999998899,1.3765178793923463
2010年7月,99.2,南昌,2,2,2010-07-01,-0.008000000000000007,1.3751427366556908
2010年6月,99.3,南昌,2,2,2010-06-01,-0.007000000000000006,1.3862325974351721
2010年5月,99.5,南昌,2,2,2010-05-01,-0.0050000000000000044,1.3960046298440807
2010年4月,102.4,南昌,2,2,2010-04-01,0.02400000000000002,1.4030197284865134
2010年3月,100.8,南昌,2,2,2010-03-01,0.008000000000000007,1.3701364536001106
2010年2月,100.3,南昌,2,2,2010-02-01,0.0029999999999998916,1.3592623547620144
2010年1月,101.3,南昌,2,2,2010-01-01,0.0129999999999999,1.3551967644686087
2009年12月,101.5,南昌,2,2,2009-12-01,0.014999999999999902,1.3378052956254776
2009年11月,100.8,南昌,2,2,2009-11-01,0.008000000000000007,1.318034774015249
2009年10月,100.8,南昌,2,2,2009-10-01,0.008000000000000007,1.3075741805706835
2009年9月,101.1,南昌,2,2,2009-09-01,0.010999999999999899,1.2971966077090114
2009年8月,101.2,南昌,2,2,2009-08-01,0.01200000000000001,1.283082698030674
2009年7月,100.7,南昌,2,2,2009-07-01,0.007000000000000117,1.2678682786864368
2009年6月,100.3,南昌,2,2,2009-06-01,0.0029999999999998916,1.2590548944254585
2009年5月,100.7,南昌,2,2,2009-05-01,0.007000000000000117,1.2552890273434283
2009年4月,99.8,南昌,2,2,2009-04-01,-0.0020000000000000018,1.2465630857432255
2009年3月,100.0,南昌,2,2,2009-03-01,0.0,1.2490612081595447
2009年2月,99.5,南昌,2,2,2009-02-01,-0.0050000000000000044,1.2490612081595447
2009年1月,99.0,南昌,2,2,2009-01-01,-0.010000000000000009,1.2553378976477836
2008年12月,100.1,南昌,2,2,2008-12-01,0.0009999999999998899,1.2680180784321047
2008年11月,99.9,南昌,2,2,2008-11-01,-0.0009999999999998899,1.2667513271049997
2008年10月,100.2,南昌,2,2,2008-10-01,0.0020000000000000018,1.268019346451451
2008年9月,100.5,南昌,2,2,2008-09-01,0.004999999999999893,1.265488369712027
2008年8月,100.1,南昌,2,2,2008-08-01,0.0009999999999998899,1.2591924076736587
2008年7月,99.9,南昌,2,2,2008-07-01,-0.0009999999999998899,1.2579344732004585
2008年6月,99.1,南昌,2,2,2008-06-01,-0.009000000000000008,1.2591936668673256
2008年5月,99.6,南昌,2,2,2008-05-01,-0.0040000000000000036,1.27062933084493
2008年4月,100.0,南昌,2,2,2008-04-01,0.0,1.2757322598844678
2008年3月,100.2,南昌,2,2,2008-03-01,0.0020000000000000018,1.2757322598844678
2008年2月,101.8,南昌,2,2,2008-02-01,0.018000000000000016,1.2731858881082514
2008年1月,100.1,南昌,2,2,2008-01-01,0.0009999999999998899,1.2506737604206792
2007年12月,100.1,南昌,2,2,2007-12-01,0.0009999999999998899,1.2494243360845947
2007年11月,100.1,南昌,2,2,2007-11-01,0.0009999999999998899,1.2481761599246701
2007年10月,100.5,南昌,2,2,2007-10-01,0.004999999999999893,1.2469292306939763
2007年9月,100.6,南昌,2,2,2007-09-01,0.006000000000000005,1.2407256026805735
2007年8月,101.2,南昌,2,2,2007-08-01,0.01200000000000001,1.2333256487878463
2007年7月,101.6,南昌,2,2,2007-07-01,0.016000000000000014,1.2187012339800853
2007年6月,100.8,南昌,2,2,2007-06-01,0.008000000000000007,1.1995090885630761
2007年5月,101.0,南昌,2,2,2007-05-01,0.010000000000000009,1.189989175161782
2007年4月,100.8,南昌,2,2,2007-04-01,0.008000000000000007,1.1782071041205762
2007年3月,100.5,南昌,2,2,2007-03-01,0.004999999999999893,1.168856254087873
2007年2月,101.0,南昌,2,2,2007-02-01,0.010000000000000009,1.163041048843655
2007年1月,101.5,南昌,2,2,2007-01-01,0.014999999999999902,1.1515257909343117
2006年12月,101.5,南昌,2,2,2006-12-01,0.014999999999999902,1.134508168408189
2006年11月,100.7,南昌,2,2,2006-11-01,0.007000000000000117,1.1177420378405805
2006年10月,101.0,南昌,2,2,2006-10-01,0.010000000000000009,1.109972232215075
2006年9月,101.4,南昌,2,2,2006-09-01,0.014000000000000012,1.0989824081337376
2006年8月,100.9,南昌,2,2,2006-08-01,0.009000000000000119,1.0838090809997412
2006年7月,100.4,南昌,2,2,2006-07-01,0.0040000000000000036,1.0741418047569287
2006年6月,101.2,南昌,2,2,2006-06-01,0.01200000000000001,1.0698623553355864
2006年5月,101.8,南昌,2,2,2006-05-01,0.018000000000000016,1.057176240450184
2006年4月,100.6,南昌,2,2,2006-04-01,0.006000000000000005,1.038483536788
2006年3月,100.7,南昌,2,2,2006-03-01,0.007000000000000117,1.032289798
2006年2月,100.6,南昌,2,2,2006-02-01,0.006000000000000005,1.025114
2006年1月,101.9,南昌,2,2,2006-01-01,0.019000000000000128,1.0190000000000001
2019年9月,99.7,厦门,2,2,2019-09-01,-0.0030000000000000027,2.627964276222679
2019年8月,100.8,厦门,2,2,2019-08-01,0.008000000000000007,2.635871891898374
2019年7月,101.4,厦门,2,2,2019-07-01,0.014000000000000012,2.6149522737087043
2019年6月,100.8,厦门,2,2,2019-06-01,0.008000000000000007,2.5788483961624302
2019年5月,100.3,厦门,2,2,2019-05-01,0.0029999999999998916,2.558381345399236
2019年4月,100.6,厦门,2,2,2019-04-01,0.006000000000000005,2.55072915792546
2019年3月,100.6,厦门,2,2,2019-03-01,0.006000000000000005,2.535516061556123
2019年2月,100.2,厦门,2,2,2019-02-01,0.0020000000000000018,2.5203936993599636
2019年1月,99.7,厦门,2,2,2019-01-01,-0.0030000000000000027,2.5153629734131373
2018年12月,99.6,厦门,2,2,2018-12-01,-0.0040000000000000036,2.522931768719295
2018年11月,99.5,厦门,2,2,2018-11-01,-0.0050000000000000044,2.5330640248185694
2018年10月,99.9,厦门,2,2,2018-10-01,-0.0009999999999998899,2.5457929897674063
2018年9月,100.0,厦门,2,2,2018-09-01,0.0,2.5483413310985044
2018年8月,99.9,厦门,2,2,2018-08-01,-0.0009999999999998899,2.5483413310985044
2018年7月,100.0,厦门,2,2,2018-07-01,0.0,2.550892223321826
2018年6月,100.0,厦门,2,2,2018-06-01,0.0,2.550892223321826
2018年5月,101.1,厦门,2,2,2018-05-01,0.010999999999999899,2.550892223321826
2018年4月,100.3,厦门,2,2,2018-04-01,0.0029999999999998916,2.523137708528018
2018年3月,99.8,厦门,2,2,2018-03-01,-0.0020000000000000018,2.515590935720856
2018年2月,99.9,厦门,2,2,2018-02-01,-0.0009999999999998899,2.520632200121098
2018年1月,99.7,厦门,2,2,2018-01-01,-0.0030000000000000027,2.523155355476574
2017年12月,99.8,厦门,2,2,2017-12-01,-0.0020000000000000018,2.5307475982713883
2017年11月,100.2,厦门,2,2,2017-11-01,0.0020000000000000018,2.535819236744878
2017年10月,99.8,厦门,2,2,2017-10-01,-0.0020000000000000018,2.5307577213022734
2017年9月,99.9,厦门,2,2,2017-09-01,-0.0009999999999998899,2.535829380062398
2017年8月,100.0,厦门,2,2,2017-08-01,0.0,2.538367747810208
2017年7月,100.2,厦门,2,2,2017-07-01,0.0020000000000000018,2.538367747810208
2017年6月,100.4,厦门,2,2,2017-06-01,0.0040000000000000036,2.53330114551917
2017年5月,100.3,厦门,2,2,2017-05-01,0.0029999999999998916,2.5232083122700897
2017年4月,100.0,厦门,2,2,2017-04-01,0.0,2.5156613282852343
2017年3月,101.9,厦门,2,2,2017-03-01,0.019000000000000128,2.5156613282852343
2017年2月,99.9,厦门,2,2,2017-02-01,-0.0009999999999998899,2.468754983596893
2017年1月,99.8,厦门,2,2,2017-01-01,-0.0020000000000000018,2.4712262098066993
